Name,Price,Ram,System,SSD,Processor,Display
DELL PRO 15 Backlit (2025) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) PRO 15 Thin...,"₹52,999",8 GB LPDDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor,39.62 cm (15.6 Inch) Display
ASUS Expertbook P3 Metal High-performance processor Intel Core i7 13th Gen 13620H - (32 GB/1 TB SSD/Wi...,"₹1,05,000",32 GB DDR5 RAM,Windows 11 Home Operating System,1 TB SSD,Intel Core i7 Processor (13th Gen),35.56 cm (14 inch) Display
Acer Acer One 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A114-43 Thin and Lig...,"₹45,820",8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,35.56 cm (14 Inch) Display
DELL 15 (Previously Inspiron) AI Powered Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 Home) ...,"₹87,990",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core Ultra 5 Processor,39.62 cm (15.6 inch) Display
Acer Aspire Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light...,"₹68,900",16 GB LPDDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
ASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H - (32 GB/1 TB SSD/Windows 11 Home) B9406CAA...,"₹2,72,990",32 GB LPDDR5X RAM,Windows 11 Home Operating System,1 TB SSD,Intel Core Ultra X7 Processor,35.56 cm (14 inch) Touchscreen Display
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0752TU /15s-fy5003TU Thin...,"₹52,400",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (12th Gen),39.62 cm (15.6 Inch) Display
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ALC7 ...,"₹59,795",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 Inch) Display
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0046TU Thin and Light Lapto...,"₹87,500",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i7 Processor (13th Gen),39.62 cm (15.6 inch) Display
HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,"₹77,002",16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 inch) Display
Lenovo AMD Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light Laptop,"₹60,900",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor,39.62 cm (15.6 inch) Display
ASUS Vivobook 16 (2025) with MSO 2024 + M365 Basic* AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows ...,"₹72,990",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,40.64 cm (16 inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
WarnerCann Hi5 pro Intel Core i5 12th Gen - (8 GB/256 GB SSD/Windows 11 Pro) Hi5 Pro Business Laptop B...,"₹32,944",8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,Intel Core i5 Processor (12th Gen),35.56 cm (14 Inch) Display
DELL Inspiron 5440 (2026) (i3 14th Gen) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Home)...,"₹54,980",8 GB DDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core 3 Processor (14th Gen),35.56 cm (14 inch) Display
Acer Aspire AMD Ryzen 5 Hexa Core 7430U - (16 GB/1 TB SSD/Windows 11 Home) AS15-42 Thin and Light Lapt...,"₹74,500",16 GB DDR4 RAM,64 bit Windows 11 Home Operating System,1 TB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 Inch) Display
ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic* Intel Core i5 14th Gen 120U - (16 GB/512 GB SSD...,"₹68,806",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (14th Gen),39.62 cm (15.6 inch) Display
Acer Aspire 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop,"₹47,990",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (12th Gen),39.62 cm (15.6 Inch) Display
ASUS Expertbook P3 Metal High-performance processor Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/...,"₹85,660",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 inch) Display
Lenovo LOQ AMD Ryzen 7 Octa Core 7435HS - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,04,290",24 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 7 Octa Core Processor,39.62 cm (15.6 Inch) Display
HP Pavilion Aero AMD Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2056AU Thin and...,"₹85,290",16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,33.78 cm (13.3 Inch) Display
Samsung Galaxy Book6 Intel Core Ultra 7 Series 3 355 - (16 GB/1 TB SSD/Windows 11 Home) NP760XJG Thin ...,"₹1,46,990",16 GB LPDDR5X RAM,64 bit Windows 11 Home Operating System,1 TB SSD,Intel Core Ultra 7 Processor (Series 3),40.64 cm (16 inch) Touchscreen Display
HP 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0576TU / 15-fd0467TU Thin...,"₹79,990",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
ASUS Intel Core N Intel Processor N50 - (8 GB/128 GB EMMC Storage/Chrome OS) CX1405CTA-S60622 Chromebo...,"₹34,999",8 GB LPDDR5 RAM,Chrome Operating System,,Intel Core N Processor,35.56 cm (14 inch) Display
Acer Aspire Intel Core i5 12th Gen - (12 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light Laptop,"₹61,990",12 GB LPDDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 inch) Display
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ133WS | ...,"₹46,990",8 GB LPDDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor,39.62 cm (15.6 Inch) Display
Lenovo Idea Pad Slim 3 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 83K100C9IN T...,"₹79,211",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i7 Processor (13th Gen),38.86 cm (15.3 Inch) Display
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹89,990",16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
Apple Macbook Neo A18 Pro(2026) A18 Pro - (8 GB/512 GB SSD/Tahoe) MHFC4HN/A,"₹89,900",8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,Apple A18 Pro Processor,33.02 cm (13 inch) Display
DELL 14 Microsoft Office Home 2024 Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 11 Home) DB0425...,"₹1,02,990",16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,Intel Core Ultra 7 Processor,35.56 cm (14 $Inch) Touchscreen Display
HP G10 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 245 G10 Thin and Light Laptop,"₹56,990",8 GB DDR4 RAM,32 bit Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor,35.56 cm (14 Inch) Display
DELL 14 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) 7440 / Inspiron 14 Plus T...,"₹81,646",16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,Intel Core 5 Processor,35.56 cm (14 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,"₹82,990",16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
"ASUS Vivobook 16 (2025), Copilot + PC with Backlit Keyboard, AI PC Intel Snapdragon X - (16 GB/512 GB ...","₹66,411",16 GB LPDDR5X RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Snapdragon X Processor,40.64 cm (16 Inch) Display
HP 15s Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0006TU / 15-fd0569TU Thin...,"₹53,990",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
ASUS Vivobook 15 (2026) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) X1504VAP-IN006WS Thin an...,"₹52,990",8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core 3 Processor,39.62 cm (15.6 inch) Display
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 / 15ALC6...,"₹63,795",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 Inch) Display
ASUS Vivobook Go 14 (2026) with Office 2024 + M365 Basic AMD Ryzen 3 Quad Core 30 - (8 GB/512 GB SSD/W...,"₹54,100",8 GB LPDDR5 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,35.56 cm (14 inch) Display
Acer Aspire Lite Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) AL15-53 Thin and Lig...,"₹48,490",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 inch) Display
ASUS Vivobook (i5 14th Gen) Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) X1504VAP-BQ1542WS T...,"₹88,999",16 GB DDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core 5 Processor,39.62 cm (15.6 Inch) Display
DELL 15 (Core i3 14th Gen) Intel Core 3 - (16 GB/512 GB SSD/Windows 11 Home) DC15250 Thin and Light La...,"₹60,720",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core 3 Processor,38.1 cm (15 Inch) Display
Lenovo Yoga Slim 7 Ultra 7 155H WUXGA OLED Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) ...,"₹1,58,900",16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 7 Processor,35.56 cm (14 Inch) Display
"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*, AI PC(i7 14th gen) Intel Core 7 240...","₹1,19,990",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core 7 Processor,40.64 cm (16 Inch) Display
"ASUS Vivobook 15, Backlit Keyboard, Intel Core i3 13th Gen 1315U - (12 GB/512 GB SSD/Windows 11 Home) ...","₹52,990",12 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 inch) Display
ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,"₹1,08,999",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 7 Hexa Core Processor,39.62 cm (15.6 Inch) Display
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A325-51 Thin and Light ...,"₹47,990",8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core i3 Processor (12th Gen),39.62 cm (15.6 Inch) Display
DELL 14 Microsoft Office Home 2024 AMD Ryzen AI 7 Octa Core 350 AI - (16 GB/1 TB SSD/Windows 11 Home) ...,"₹1,07,083",16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,AMD Ryzen AI 7 Octa Core Processor,35.56 cm (14 Inch) Display
Acer Aspire Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UN.347SI.005 Thin and Light La...,"₹64,900",16 GB LPDDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),2.54 cm (1 inch) Display
Lenovo IdeaPad Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 83K100C6IN Thin and ...,"₹74,900",16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),38.86 cm (15.3 Inch) Display
Acer Predator Helios Neo 16S AI Intel Core Ultra 7 255 HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graph...,"₹1,85,000",16 GB DDR5 RAM,64 bit Windows 11 Home Operating System,1 TB SSD,Intel Core Ultra 7 Processor,40.64 cm (16 Inch) Display
ASUS Chromebook CX15 Intel Celeron Dual Core N50 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1505CTA-S702...,"₹32,985",4 GB LPDDR5 RAM,Chrome Operating System,,Intel Celeron Dual Core Processor,39.62 cm (15.6 inch) Display
ASUS Expertbook AMD Ryzen 5 Hexa Core 150 - (16 GB/512 GB SSD/Windows 11 Home) PM1403CDA-S60409WS Lapt...,"₹67,990",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,35.56 cm (14 inch) Display
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,04,990",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,"₹49,990",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...","₹59,499",8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),35.56 cm (14 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
Lenovo LOQ 2025 Intel Core i7 13th Gen 13645HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹1,77,990",16 GB DDR5 RAM,Windows 11 Home Operating System,1 TB SSD,Intel Core i7 Processor (13th Gen),39.62 cm (15.6 inch) Display
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,"₹73,990",16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹95,900",16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 C...,"₹28,490",4 GB LPDDR4X RAM,64 bit Chrome Operating System,,Intel Celeron Dual Core Processor,39.62 cm (15.6 Inch) Display
HP OMEN Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,"₹1,53,890",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core i7 Processor (14th Gen),40.89 cm (16.1 Inch) Display
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* AMD Ryzen 9 16 Core 8940HX - (16 GB/1 TB SSD/...,"₹2,89,990",16 GB DDR5 RAM,Windows 11 Home Operating System,1 TB SSD,AMD Ryzen 9 16 Core Processor,40.64 cm (16 Inch) Display
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and...,"₹39,572",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (12th Gen),35.56 cm (14 Inch) Display
ASUS Chromebook CX1 Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ04...,"₹38,499",8 GB LPDDR4X RAM,Chrome Operating System,,Intel Celeron Dual Core Processor,39.62 cm (15.6 Inch) Display
Acer Aspire 3 AMD Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) Aspire Thin and Light Laptop,"₹45,990",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,39.62 cm (15.6 Inch) Display
HP Pavilion 14 Touchscreen Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Pavilion ...,"₹85,990",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),35.56 cm (14 Inch) Touchscreen Display
Jio MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Android 11) NB1112MMBLU Laptop,"₹16,990",4 GB LPDDR4X RAM,JioOS Operating System,,MediaTek MT8788 Processor,29.46 cm (11.6 Inch) Display
Lenovo Legion 5 Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,"₹1,69,990",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i7 Processor,38.86 cm (15.3 inch) Display
Acer Aspire go 14 (2025) WUXGA IPS Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) AG14-7...,"₹75,500",16 GB DDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core Ultra 5 Processor,35.56 cm (14 Inch) Display
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹95,600",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
HP Pavilion Plus MSO 2024 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 14-ew0107T...,"₹81,342",16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,"₹67,990",16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 Inch) Display
ASUS ROG Strix SCAR 15 (2021) AMD Ryzen 9 Octa Core 5900HX - (32 GB/1 TB SSD/Windows 10 Home/8 GB Grap...,"₹2,27,990",32 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,AMD Ryzen 9 Octa Core Processor,39.62 cm (15.6 Inch) Display
Acer Swift Lite 14 Intel Core Ultra 5 115U - (16 GB/512 GB SSD/Windows 11 Home) SFL14-54M Thin and Lig...,"₹84,999",16 GB LPDDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core Ultra 5 Processor,35.56 cm (14 Inch) Display
Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Notebook,"₹46,990",8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,39.62 cm (15.6 inch) Display
Acer Aspire 3 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Lig...,"₹54,990",8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor,39.62 cm (15.6 Inch) Display
DELL PRO 15 (2026) DDR5 5600Mhz (i3 14th Gen) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11...,"₹53,990",8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core 3 Processor (14th Gen),39.62 cm (15.6 inch) Display
Lenovo Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 83HDA05HIG Laptop,"₹57,011",8 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),35.56 cm (14 inch) Display
DELL 15 (Core i3 14th Gen) Intel Core 3 - (16 GB/512 GB SSD/Windows 11 Home) DC15250 Thin and Light La...,"₹60,720",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core 3 Processor,38.1 cm (15 Inch) Display
DELL PRO 15 (2026) DDR5 5600Mhz (i3 14th Gen) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11...,"₹54,990",8 GB DDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core 3 Processor (14th Gen),39.62 cm (15.6 inch) Display
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Snapdragon X - (16 G...","₹70,990",16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Snapdragon X Processor,35.56 cm (14 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
Ultimus APEX 5 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) NU14U3INF66BY-CS Lapto...,"₹49,998",8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),35.81 cm (14.1 Inch) Display
Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Li...,"₹59,990",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 Inch) Display
HP 250R G10 (2025) (i3 14th Gen) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Home) 250R G...,"₹52,435",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core 3 Processor (14th Gen),39.62 cm (15.6 Inch) Display
"HP Professional 14, Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Pro) 240 G10 Thin and ...","₹78,455",16 GB DDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
Acer Aspire One Intel Celeron Dual Core N4500 - (12 GB/256 GB SSD/Windows 11 Home) A114-45 Thin and Li...,"₹39,990",12 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,Intel Celeron Dual Core Processor,35.56 cm (14 Inch) Display
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹94,999",16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
HP Intel Core Ultra 5 14th Gen - (16 GB/1 TB SSD/Windows 11 Home) 15-fd1354TU Laptop,"₹83,001",16 GB DDR5 RAM,Windows 11 Home Operating System,1 TB SSD,Intel Core Ultra 5 Processor (14th Gen),39.62 cm (15.6 Inch) Display
DELL 14 Plus Next Gen AI PC Microsoft Office Home 2024 Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Win...,"₹95,000",16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core Ultra 5 Processor,35.56 cm (14 Inch) Display
"Apple MacBook Air (M5, 2026) M5 - (16 GB/512 GB SSD/Tahoe) MDVH4HN/A","₹1,79,900",16 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,Apple M5 Processor,38.86 cm (15.3 inch) Display
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS|X150...,"₹46,990",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
ASUS ExpertBook P1 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71042W...,"₹76,990",16 GB DDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core i7 Processor (13th Gen),39.62 cm (15.6 Inch) Display
